id,name,position,year,Adjusted Estimate,Std. Error,z value,Pr(>|z|),Year,School Name,Image Token,School Token,Rating
430,Robert Bloomfield,Skipper,26,0.40007884092222,0.178945022595575,-15.5640934787491,1.27666069947915e-54,2026,Cal Poly University S.L.O.,SLO-40.png,cal-poly,263.3226140577151
431,Carter Anderson,Skipper,27,0.4462121571626802,0.210850365288138,-12.9901778412903,1.39103449014102e-38,2027,Northeastern University,NU-40.png,northeastern,259.8732184609464
432,Adam Pickhardt,Skipper,27,1.0100108121931703,0.592260752570355,-3.67268146424249,0.000240018595726,2027,University of Wisconsin,WIS-40.png,wisconsin,243.2393666752755
433,Isabella Cho,Skipper,27,0.43135312441852,0.214860637568463,-12.8168789169706,1.31903981519431e-37,2027,Northeastern University,NU-40.png,northeastern,218.12433613165103
434,Will Eggena,Skipper,27,0.49385749121357,0.259941618277394,-10.3536264288045,4.02928367210607e-25,2027,Dartmouth College,DART-40.png,dartmouth,207.89012759495802
435,Alexa Shea,Skipper,26,0.85620412407116,0.50241284637498,-4.63561350568492,3.55880374590266e-06,2026,Georgetown University,GTN-40.png,georgetown,205.16970901738
436,Payden Pittman,Skipper,28,0.56230855753891,0.307660357658225,-8.52526910708282,1.5245495955685902e-17,2028,University of Notre Dame,ND-40.png,notre-dame,201.63604210314497
437,Allison Volk,Skipper,25,0.5748970128787603,0.316361646761778,-8.25099664891878,1.5707895658652599e-16,2025,Old Dominion University,ODU-40.png,old-dominion,200.70908547218653
438,Niah Ford,Skipper,26,0.3318015901003801,0.159044887788257,-17.9408112372344,5.66224407609317e-72,2026,Florida State University,FSU-40.png,florida-state,186.46851683598908
439,Alexa Whitman,Skipper,26,0.42662377613801,0.222320163634184,-12.4081058547515,2.3617398745729e-35,2026,Syracuse University,SYR-40.png,syracuse,186.28706137346796
440,Alexa Whitman,Skipper,26,0.42662377613801,0.222320163634184,-12.4081058547515,2.3617398745729e-35,2026,Syracuse University,SYR-40.png,syracuse,186.28706137346796
441,Theresa Straw,Skipper,28,0.5114328016043501,0.28361720762611,-9.42736557112241,4.2051778695382e-21,2028,Harvard University,HAR-40.png,harvard,172.01398033037026
442,Anson Walker,Skipper,25,0.7854618591998301,0.46889357855198,-5.11786501399222,3.09013627594736e-07,2025,Georgetown University,GTN-40.png,georgetown,164.24298274372018
443,Marco Welch,Skipper,28,0.5055769614069501,0.284106101983818,-9.43175426377253,4.03286748409029e-21,2028,University of Vermont,UVM-40.png,vermont,158.83561686244605
444,Rowan Barnes,Skipper,26,0.34106407118876,0.178105986402301,-15.9687604353939,2.109362691343309e-57,2026,Clemson University,CLE-40.png,clemson,147.81018317061694
445,Reddin Kehrli,Skipper,27,0.9317252329836504,0.574315925003503,-3.92374748647136,8.7182115847981e-05,2027,Tufts University,TUF-40.png,tufts,140.50269095679164
446,Cole Bender,Skipper,26,0.3866509642227003,0.212217075377641,-13.1871807721122,1.04002396018408e-39,2026,Rochester Institute of Technology,RIT-40.png,rochester,136.6507023124775
447,Andrew Michels,Skipper,25,0.31539071682593,0.167629400891354,-17.1199393905291,1.05385010427138e-65,2026,Michigan Technological University,MTU-40.png,michigan-tech,127.89323097779794
448,Ashley Hoguet,Skipper,26,0.5596966000393699,0.334251535055842,-7.85486086003649,4.00216190488856e-15,2026,Tulane University,TUL-40.png,tulane,116.638594911214
449,James Knowlton,Skipper,25,0.6940436405605199,0.425856562958769,-5.84974490539268,4.9232748582796614e-09,2025,Amherst College,AMH-40.png,amherst,110.5175922447329
450,Dawson Kohl,Skipper,27,0.3854054348009299,0.220742493881397,-12.6835137907792,7.29851313248813e-37,2027,Palm Beach Atlantic University,PBAU-40.png,palm-beach-atlantic,108.58338795766883
451,Kevin Carse,Skipper,25,1.01770129621354,0.644813143220547,-3.36143055818844,0.0007753985134189,2025,Maine Maritime Academy,MMA-40.png,maine-maritime,100.96316276543939
452,Jack Homa,Skipper,27,0.4853888291985901,0.292283197759323,-9.23695611535342,2.53609027982005e-20,2027,University of Michigan,MICH-40.png,michigan,93.92806511921117
453,Nathan Gerber,Skipper,26,0.2945641231370501,0.168384562925076,-17.1668455041557,4.70293888131352e-66,2026,Western Washington University,WWU-40.png,western-washington,83.97455749887217
454,Ian Kissel,Skipper,27,0.8100703515266003,0.5201431675494,-4.56629193039328,4.96427304753051e-06,2027,Old Dominion University,ODU-40.png,old-dominion,59.711200405000454
455,Jean-Luc Depardieu,Skipper,27,0.3678475206919303,0.22565548955671,-12.485175454846,8.99448412028445e-36,2027,Brown University,BR-40.png,brown,58.728572713730614
456,Matt Grimsley,Skipper,26,0.31851201131047,0.196067051376279,-14.6209364027441,2.06539927553941e-48,2026,Arizona State University,ASU-40.png,arizona-state,48.82286849210311
457,Joe Slipper,Skipper,28,0.6910870024050202,0.448248596806692,-5.56411981101457,2.63478882912804e-08,2028,Rice University,RICE-40.png,rice,37.428214389964296
458,Lilly Saffer,Skipper,27,0.2167097361129002,0.145091906944022,-20.4593503977379,4.95946582801051e-93,2027,Connecticut College,CC-40.png,connecticut-college,-1.8562486062655807
459,Leah O'Sullivan Rickard,Skipper,25,0.5660589496825903,0.381401005403823,-6.86714747304066,6.54983518333506e-12,2025,University of Rhode Island,URI-40.png,rhode-island,-12.085116846288429
460,Alexander Reynolds,Skipper,28,0.56902038602533,0.384216875320004,-6.80911142164785,9.820340144663947e-12,2028,University of Michigan,MICH-40.png,michigan,-14.609853909351841
461,Olivia Gilmore,Skipper,27,0.5147379850412399,0.351046958676592,-7.60712448608787,2.80261342056965e-14,2027,Old Dominion University,ODU-40.png,old-dominion,-23.664905947296347
462,Ghislaine van Empel,Skipper,27,0.9407956287645702,0.638924337292972,-3.51277943316613,0.0004434454343813,2027,University of South Florida,USF-40.png,south-florida,-35.1817543497757
463,Darby Smith,Skipper,28,0.4743246584882299,0.328242813702576,-8.25873752143968,1.4722126733259499e-16,2028,Jacksonville University,JAX-40.png,jacksonville,-36.07912413126826
464,Ella Towner,Skipper,27,0.2570642336956301,0.183451821149102,-15.9613115210294,2.37683799570036e-57,2027,University of Vermont,UVM-40.png,vermont,-36.22699605604578
465,Ella Towner,Skipper,27,0.2570642336956301,0.183451821149102,-15.9613115210294,2.37683799570036e-57,2027,University of Vermont,UVM-40.png,vermont,-36.22699605604578
466,Malia Johnson,Skipper,25,0.4078106545718603,0.287785672637489,-9.65088087996414,4.87352759089516e-22,2025,University of Hawaii,UH-40.png,hawaii,-47.73570876874646
467,Jack Kisling,Skipper,25,0.2880237189676902,0.209995150741463,-13.7963765875518,2.67987916560207e-43,2025,Cal Poly University S.L.O.,SLO-40.png,cal-poly,-53.938014289008606
468,Eva Wieting,Skipper,26,0.46313202146426,0.335270200326057,-8.11901527796117,4.69981358267629e-16,2026,George Washington University,GWU-40.png,george-washington,-79.5465580496508
469,Caroline Keeffe-Jones,Skipper,26,0.4270205767000403,0.313653436657118,-8.79370349916422,1.44709144396922e-18,2026,Brown University,BR-40.png,brown,-86.91915657127333
470,Marina Dreyfuss,Skipper,27,0.3073171237211403,0.234679644843901,-12.2630097652897,1.4308483045998799e-34,2027,University of South Florida,USF-40.png,south-florida,-89.40468708942251
471,Sylvia Burns,Skipper,26,0.1818579728087699,0.151809996911693,-19.7835319705255,4.12742761803379e-87,2026,Northeastern University,NU-40.png,northeastern,-91.71404511753923
472,Noah Jost,Skipper,27,0.21185937362669,0.17484544913095,-17.0055128189414,7.4748229318971e-65,2027,University of North Carolina,UNC-40.png,north-carolina,-100.81760013946996
473,Sam Childers,Skipper,27,0.36213983019729,0.275043947811486,-10.2640181411817,1.02356894378938e-24,2027,Purdue University,PUR-40.png,purdue,-100.85218303987801
474,Shay Bridge,Skipper,28,0.3739272724261502,0.294972902318949,-9.53059960975904,1.56377370622261e-21,2028,Rollins College,ROL-40.png,rollins,-137.06416210454665
475,Emaline Ouellette,Skipper,28,0.1862450289735502,0.172572534491491,-17.377915205452,1.21283052348548e-67,2028,University of Rhode Island,URI-40.png,rhode-island,-145.22754552737257
476,Maximilian Conze,Skipper,28,0.4516839539483199,0.353855073145194,-7.72494773612213,1.11899245418074e-14,2028,University of Southern California,USC-40.png,southern-cal,-158.19731153894213
477,Joe Seiffert,Skipper,25,0.2737637286106102,0.235511109459931,-12.3621861330552,4.18615164606068e-35,2025,Jacksonville University,JAX-40.png,jacksonville,-159.00587115857263
478,Martha Hughes,Skipper,28,0.5568621748344702,0.42468548345221,-6.18889467084391,6.05875486490434e-10,2028,Tulane University,TUL-40.png,tulane,-160.3321006876895
479,Penelope Weekes,Skipper,25,0.2801599369785701,0.241023263131316,-12.05292769435,1.87181239297613e-33,2025,Middlebury College,MID-40.png,middlebury,-162.74991543680778
480,Leif Hauge,Skipper,28,0.58534957789698,0.447729799726362,-5.8067305858323,6.37045186786366e-09,2028,Western Washington University,WWU-40.png,western-washington,-172.49024338512618
481,Abbie Chipps,Skipper,25,0.5593662325200803,0.431002220356705,-6.09238083614362,1.1124364819986402e-09,2025,University of Rhode Island,URI-40.png,rhode-island,-174.27419602995428
482,Chase O'Malley,Skipper,26,0.3693799701565403,0.305573686863009,-9.2148507906783,3.1171152760803503e-20,2026,Columbia University,COL-40.png,columbia,-177.96112027594643
483,Emily Avey,Skipper,25,0.1541549539217701,0.166085498740492,-18.2498831578959,2.07352269353134e-74,2025,University of Oregon,OR-40.png,oregon,-189.94658837793577
484,Lyla Solway,Skipper,28,0.3687151996974203,0.30954592204166,-9.09874916743419,9.137811517769692e-20,2028,North Carolina State University,NCS-40.png,north-carolina-state,-191.20736673013937
485,Lewis Bragg,Skipper,25,0.1923770339722601,0.193323616530355,-15.480875642084,4.67071866300852e-54,2026,U. S. Merchant Marine Academy,KP-40.png,kings-point,-195.21678164654486
486,Nick Myneni,Skipper,26,0.3253616202429503,0.283580435671238,-10.0847375918032,6.45373905117098e-24,2026,Michigan Technological University,MTU-40.png,michigan-tech,-200.0180665278134
487,Lucas Rodenroth,Skipper,27,0.1982967756867899,0.200492242660049,-14.8978288877459,3.40463952071052e-50,2027,Michigan Technological University,MTU-40.png,michigan-tech,-204.88317660656713
488,Defne Melikoglu,Skipper,27,1.2474278597785902,0.904528448479124,-2.14229640166232,0.0321696382203339,2027,Queen's University,QU-40.png,queen,-218.72962588019163
489,Julia Scott,Skipper,27,0.2141263116467402,0.21650719184104,-13.7227293155751,7.421807296452029e-43,2027,Rollins College,ROL-40.png,rollins,-221.26895222963958
490,Samuel Stephens,Skipper,25,0.19136981289367,0.205570306169428,-14.5635142693978,4.7929173284389895e-48,2025,University of Michigan,MICH-40.png,michigan,-233.97129272094406
491,Ben Visco,Skipper,28,0.3625273955044803,0.322605924792458,-8.74958668681627,2.14135580680618e-18,2028,University of Michigan,MICH-40.png,michigan,-242.7629833684133
492,Zachary Bender,Skipper,28,0.3736729585620999,0.334813472237686,-8.39728139612795,4.56934129755073e-17,2028,Virginia Tech,VT-40.png,virginia-tech,-257.0944995888582
493,Greta Traver,Skipper,27,0.2300757063784302,0.245223800218302,-12.0507071138588,1.92293177011602e-33,2027,Tufts University,TUF-40.png,tufts,-275.51998789804566
494,Marykate Hanus,Skipper,28,0.22174447577853,0.245909393594696,-12.0509891104949,1.91636391741077e-33,2028,University of New Hampshire,UNH-40.png,new-hampshire,-294.239229227028
495,Ocean Smith,Skipper,28,0.41150496401537,0.374456204050024,-7.40725058402479,1.28944680845802e-13,2028,University of Vermont,UVM-40.png,vermont,-300.358684119332
496,Nigel Yu,Skipper,27,0.1403849844175102,0.197078654714211,-15.4497244775416,7.57666263281202e-54,2027,University of Wisconsin,WIS-40.png,wisconsin,-310.4659953076125
497,Ryan Brelage,Skipper,28,0.3945470700719902,0.367135453412996,-7.60114231448357,2.93528091261916e-14,2028,North Carolina State University,NCS-40.png,north-carolina-state,-312.31222009500766
498,Lauren Murray,Skipper,28,0.1932579100686999,0.245916802481742,-12.1664642671582,4.68959791753107e-34,2028,Fordham University,FRD-40.png,fordham,-351.23458730782613
499,Kique Ruiz,Skipper,26,0.31113254785022,0.327364345190733,-8.77940250527854,1.6434538207108e-18,2026,Bowdoin College,BOW-40.png,bowdoin,-359.827939871759
500,Greta Shuster,Skipper,25,0.1752369593785303,0.246752146795909,-12.1983090314009,3.1734575706455293e-34,2025,Bates College,BAT-40.png,bates,-389.78252163066645
501,Jack Hammett,Skipper,26,0.1048832532561401,0.201361119659252,-15.2974549014877,7.9505436637161405e-53,2026,University of Michigan,MICH-40.png,michigan,-394.3168524654758
502,Simone Ford,Skipper,28,0.1475530070224899,0.231912124209099,-13.0982496214614,3.3693874495856803e-39,2028,Maine Maritime Academy,MMA-40.png,maine-maritime,-400.63035858231717
503,Jackson McGeough,Skipper,25,0.0665698507338601,0.179155010278674,-17.4074174346102,7.248063696784099e-68,2025,Rollins College,ROL-40.png,rollins,-404.3253293683018
504,Nathan Hyde,Skipper,25,0.08863776684999,0.199145119961556,-15.5492544025402,1.60968846118217e-54,2025,Maine Maritime Academy,MMA-40.png,maine-maritime,-420.1598261846881
505,Walter Chiles,Skipper,27,0.47259239263109,0.456987073883443,-5.93584296482178,2.9233951581119503e-09,2026,Middlebury College,MID-40.png,middlebury,-425.776436388149
506,Isabelle Gautier,Skipper,26,0.0539399785119303,0.188504886873023,-16.6110066088308,5.8011530949517295e-62,2026,SUNY Maritime College,NYM-40.png,ny-maritime,-457.6347035952084
507,Marc Leyk,Skipper,28,0.14904017194445,0.262714918567659,-11.5568455143907,6.81671345664086e-31,2028,Webb Institute,WEB-40.png,webb-institute,-490.06441181407706
508,Carsten Zieger,Skipper,28,0.1778921052240503,0.28380987410019,-10.5961915682713,3.1036296593508397e-26,2028,University of California at Berkeley,CAL-40.png,berkeley,-495.6454118524693
509,Carsten Zieger,Skipper,28,0.1778921052240503,0.28380987410019,-10.5961915682713,3.1036296593508397e-26,2028,University of California at Berkeley,CAL-40.png,berkeley,-495.6454118524693
510,Nathanael Green,Skipper,28,0.42085510665909,0.459840920513816,-6.01151543974972,1.83797003021419e-09,2028,Purdue University,PUR-40.png,purdue,-537.8125482232679
511,Sunny Sun,Skipper,28,0.3207033337139702,0.406564335725968,-7.04560709027211,1.84654629336249e-12,2028,Indiana University,IU-40.png,indiana,-578.2863397499636
512,Adrian Stone,Skipper,25,0.17970316406105,0.317568595977609,-9.46407413756832,2.96173157156167e-21,2025,University of Michigan,MICH-40.png,michigan,-593.2994598107271
513,Marley Barrett,Skipper,27,0.7758923054075502,0.722086046610745,-3.33658793997975,0.0008481359197578,2027,University of Wisconsin,WIS-40.png,wisconsin,-614.4735290171348
514,Ellie Blakemore,Skipper,27,0.0,0.211630058773506,-15.0507726483482,3.41225576468468e-51,2027,Western Washington University,WWU-40.png,western-washington,-634.890176320518
515,Leah Cody,Skipper,25,0.71905634187023,0.693045901291879,-3.55840724790285,0.0003731105006199,2025,College of Charleston,COC-40.png,charleston,-641.0250201351771
516,Greer Page,Skipper,27,0.0025046238533903,0.216863563879147,-14.6760074369933,9.18412909357459e-49,2027,University of Vermont,UVM-40.png,vermont,-645.5814439306604
517,Mikhail Lavrenov,Skipper,26,0.0151469204053502,0.225344634781414,-14.067559153677,6.01084495162249e-45,2026,McGill University,MCG-40.png,mcgill,-645.7400635335416
518,Kathleen Hale,Skipper,26,0.03427200194113,0.240395225034718,-13.1072649124392,2.99195056878325e-39,2026,University of North Carolina,UNC-40.png,north-carolina,-652.6416712218941
519,Tessa Hason,Skipper,25,0.0471583386289902,0.250416658900889,-12.5312651933816,5.03529349089816e-36,2025,McGill University,MCG-40.png,mcgill,-656.9332994446866
520,Quinn Brighton,Skipper,27,0.3971092175236101,0.487692746126681,-5.716891843843,1.08490119701447e-08,2027,Brown University,BR-40.png,brown,-668.8598033328228
521,Amanda Yolles,Skipper,26,-0.05106053809076,0.189499727305469,-17.0778949619838,2.16800368025622e-65,2026,Bates College,BAT-40.png,bates,-670.620258097927
522,Shay Gualdoni,Skipper,25,-0.0540833375125799,0.198461505684362,-16.3219523428439,6.88964828815842e-60,2025,Syracuse University,SYR-40.png,syracuse,-703.5511920782458
523,Kate Hennig,Skipper,26,0.0937070942196203,0.303700382484808,-10.1794037289092,2.45058344483222e-24,2026,Texas A&M University,TAMU-40.png,texas-am,-723.6869590151834
524,Aidan Pesce,Skipper,26,0.1674033642633503,0.355967723549409,-8.47771395058627,2.29661771515894e-17,2026,Harvard University,HAR-40.png,harvard,-733.0964421215263
525,Lauren Connell,Skipper,26,0.20930244142694,0.385037155912029,-7.72884749701818,1.08524587674932e-14,2026,Florida State University,FSU-40.png,florida-state,-736.506584882207
526,Chris Hopkins,Skipper,25,0.2464454492961603,0.412095122212063,-7.13124298847726,9.94665432606424e-13,2025,San Diego State University,SDSU-40.png,san-diego-state,-743.3944680438685
527,Alan Becker,Skipper,27,0.13036386130489,0.337549938024801,-9.05001510806762,1.42948560630641e-19,2027,Hamilton College,HMT-40.png,hamilton,-751.9220914646229
528,Ted Richardsson,Skipper,27,-0.0724783169929996,0.203044307897239,-16.0441543566852,6.280861845950921e-58,2027,University of New Hampshire,UNH-40.png,new-hampshire,-754.0895576777161
