id,name,position,year,Adjusted Estimate,Std. Error,z value,Pr(>|z|)
1167,Tucker Parks,Skipper,25,-0.72246295354423,0.288112078041227,-13.5629817405353,6.638177138941849e-42
1168,Nicholas David,Skipper,26,-0.7233346528071101,0.302700831424155,-12.9121896843652,3.84217505770558e-38
1169,Sebastian Beavers,Skipper,26,-0.7314435390257099,0.34156767632673,-11.4666571535763,1.94009867606549e-30
1170,Mansvi Soni,Skipper,27,-0.7343281642703801,0.395032866700556,-9.9220201528145,3.3392805106897803e-23
1171,Rakesh Dhiman,Skipper,26,-0.74083708312974,0.182164434391811,-21.5521377506764,5.0557994540276e-103
1172,George Warfel,Skipper,26,-0.74527355777143,0.231133434937586,-17.0051964095519,7.51528964543602e-65
1173,May Proctor,Skipper,27,-0.7458622233730199,0.221069721844439,-17.7819833975085,9.74700205582923e-71
1174,Caroline Henry,Skipper,27,-0.7487279376189098,0.207261097942002,-18.9805220412195,2.47128323205354e-80
1175,Lucas Wiatrowski,Skipper,27,-0.7498261125339098,0.237708299477774,-16.553995049123,1.49822241119177e-61
1176,Oliver Fenner,Skipper,26,-0.7520657299359597,0.361406961775862,-10.8942606161925,1.22759591342201e-27
1177,Keira LePage,Skipper,27,-0.7520751306001299,1.10915467208746,-3.54979438832161,0.0003855321386207
1178,Brett Tardie,Skipper,25,-0.75277106285463,0.221999076573868,-17.7386637088147,2.10890794776285e-70
1179,Quincy Spurlock,Skipper,24,-0.75380176827356,0.253901792196976,-15.5138631923256,2.7954175117216503e-54
1180,Bryce Nill,Skipper,26,-0.7581800468163999,0.360758979291911,-10.9307769822195,8.21420497168593e-28
1181,Morgan Vodzak,Skipper,25,-0.7590256715528398,0.500458074283995,-7.88122277246193,3.2419271923576602e-15
1182,Berkley Yiu,Skipper,25,-0.76188189072227,0.298916525555726,-13.2046155144509,8.251997503996909e-40
1183,Audrey Craig,Skipper,24,-0.76652938873836,0.993721421874865,-3.97669326825945,6.9880207630682e-05
1184,Monika Torkos,Skipper,27,-0.7681267215731999,0.391296111821508,-10.1031482355571,5.34966480668271e-24
1185,John Wynne,Skipper,25,-0.7694981362974098,0.600630383353733,-6.58423906957927,4.5722092374403695e-11
1186,Xinshi Feng,Skipper,27,-0.77117701783629,0.387335076823531,-10.2143419347363,1.71035725830231e-24
1187,Emily Williams,Skipper,25,-0.7742467996851197,0.179665269494626,-22.0378858472709,1.24831633027068e-107
1188,Emilia Perriera,Skipper,28,-0.77426435536157,0.40066510003347,-9.8822189783623,4.97195303371153e-23
1189,Lauren McClintock,Skipper,25,-0.7754416789292997,0.265145598341952,-14.9375950566525,1.87625270452404e-50
1190,Matthew Lindburg,Skipper,25,-0.7775396567246,0.284021067552378,-13.9522592145402,3.04795246193861e-44
1191,Blake March,Skipper,27,-0.7779286024243599,0.437666130012074,-9.05513182496358,1.36402925449263e-19
1192,Marguerite Deseau,Skipper,27,-0.77934967849394,0.302221648891579,-13.1180065795777,2.59675879162427e-39
1193,Calvin Lutton,Skipper,26,-0.7805049989980697,0.552299801920212,-7.18034097670669,6.95377701191239e-13
1194,Eloise Glickman,Skipper,24,-0.78759217688251,0.545884754299471,-7.27770476414453,3.39547399412858e-13
1195,Ava Butterfield,Skipper,28,-0.79003166742199,0.618460983155813,-6.42761253473787,1.29623629796818e-10
1196,Olivia Coffill,Skipper,28,-0.7926595302316897,0.682833178187369,-5.82551574448656,5.69364910450367e-09
1197,Trevin Brown,Skipper,26,-0.81266567886941,0.250218154841118,-15.9775040366858,1.8334143162106e-57
1198,Henry Parker,Skipper,26,-0.8143544468846997,0.20085920132664,-19.9122087543164,3.18938675682707e-88
1199,Julia Brighton,Skipper,27,-0.8192289404790398,0.52066566511869,-7.69097159445461,1.46021853995556e-14
1200,Ella Barnard,Skipper,24,-0.8240091794916498,0.40224846455239,-9.96698665863049,2.12580634224396e-23
1201,William Delong,Skipper,25,-0.8247476906288402,0.522444707567567,-7.6753454149344,1.64973495817708e-14
1202,will dimaio,Skipper,26,-0.8251336205195803,0.579609833675694,-6.91901566825396,4.5479256672374e-12
1203,Felix Nusbaum,Skipper,25,-0.8396549787620002,0.164541789255054,-24.4609645801272,3.84703951429497e-132
1204,Brendan OBrien,Skipper,27,-0.84155637594032,0.263163275792981,-15.3013457670462,7.48918676047301e-53
1205,Collin Lee,Skipper,25,-0.8434011525351601,0.453512005979861,-8.88311003804093,6.50165934822654e-19
1206,Ethan Lisle,Skipper,25,-0.8449556617636795,0.314890679486001,-12.7985736780103,1.66990187418002e-37
1207,Carolyn Staples,Skipper,25,-0.8450122229968398,0.980135385087904,-4.11188921905111,3.92434603704434e-05
1208,Kayla Maguire,Skipper,25,-0.8501533894391602,0.297846324316485,-13.5484273605066,8.094578901539189e-42
1209,Ethan Deutsch,Skipper,25,-0.8521735987140402,0.478317183405837,-8.440778711153,3.1523044190664104e-17
1210,Alex Von Lehe,Skipper,26,-0.85497773508675,0.454103364410038,-8.89703523886523,5.7358293130433e-19
1211,James Bergstrom,Skipper,27,-0.85726027558252,0.361711680816675,-11.1759071938514,5.35008869058015e-29
1212,Benjamin Ely,Skipper,28,-0.8580106104187597,0.302066393616879,-13.3851583493379,7.38398324914451e-41
1213,Emerson Marquez,Skipper,27,-0.8595067801552099,0.302261128906613,-13.3814847279336,7.758197255875e-41
1214,Gerrit Bittmann,Skipper,24,-0.8642701042947398,0.200991060544481,-20.1474930948741,2.83091393550412e-90
1215,Christopher Macken,Skipper,26,-0.8656197239343801,0.555475663397954,-7.29251683019083,3.04217550041219e-13
1216,Cecilia Muller,Skipper,25,-0.8694275030545797,0.309750958875621,-13.089946252077,3.75873714250833e-39
1217,Maddie Washburn,Skipper,26,-0.8732117823967296,0.345689535469203,-11.7400362641724,7.94523757963356e-32
1218,Annelisa Ayars,Skipper,24,-0.8747020906902896,0.448892226653451,-9.04425995770514,1.50682344892891e-19
1219,Xavier Agustines,Skipper,25,-0.8795675874937197,0.487636312948561,-8.33564560250277,7.70764621532197e-17
1220,Kaitlyn Scarcella,Skipper,27,-0.8832623828370898,1.06352917445614,-3.8254317612624,0.0001305430918521
1221,Diego Torres,Skipper,24,-0.8936164410549599,0.699465218837235,-5.83132975216701,5.49873963778715e-09
1222,Anna Morrow,Skipper,24,-0.89760858496583,0.221247899039154,-18.4535288373515,4.88486426858137e-76
1223,Christopher Sloggett,Skipper,24,-0.9002550342581199,0.354886975871908,-11.5119776497217,1.14814811334746e-30
1224,Natalie Ryder,Skipper,27,-0.9004806486344301,0.514254775681775,-7.94484901647136,1.9442745335307303e-15
1225,Allison Sasaki,Skipper,24,-0.9015638272375894,0.226629168840759,-18.0328055223367,1.0768642035011e-72
1226,Ryan Dodge,Skipper,26,-0.9093348680259097,0.255848555424134,-16.0037283047966,1.20347159258642e-57
1227,James Cottage,Skipper,27,-0.9135471493808098,0.244899537047469,-16.73642628709,7.11326093583326e-63
1228,Ella Finnegan,Skipper,24,-0.9179577065155295,0.521403605366336,-7.86943850108073,3.562364767339091e-15
1229,Marco Constantini,Skipper,27,-0.9204555055897301,0.269646792711097,-15.226034637635,2.37570304023828e-52
1230,Ashley Franklin,Skipper,27,-0.93195982006598,0.28174900255807,-14.6128493192235,2.32583660078996e-48
1231,Benjamin Knisely,Skipper,24,-0.9335763133151898,0.334704519975601,-12.3056964207476,8.44052363052894e-35
1232,Malcolm Duncan Graves,Skipper,24,-0.9344833296011399,0.280604983765292,-14.6814186066047,8.47976378961277e-49
1233,Kate Crannell,Skipper,24,-0.93453855046597,0.272133637510367,-15.1386447052715,9.005037968293981e-52
1234,Reese Blackwell,Skipper,28,-0.9400192789855795,0.605672889179755,-6.81096224189407,9.69480768949905e-12
1235,Jaquelyn Quintana,Skipper,25,-0.9440594472081698,0.487675530458934,-8.46721865146461,2.51322044019198e-17
1236,Rem Johannknecht,Skipper,26,-0.9480182372138297,0.200688179120581,-20.5952047374303,3.0300410911125497e-94
1237,Bradlee Anderson,Skipper,28,-0.94865832794784,0.420984122109941,-9.81950152273176,9.28012863056418e-23
1238,Alexander Kaslosas,Skipper,26,-0.9490326944054401,0.278751679211079,-14.8312239993055,9.20392775842583e-50
1239,Emma Gumny,Skipper,28,-0.9526013253028496,0.429513329101595,-9.63368758337354,5.76236136509982e-22
1240,Camille Imbler,Skipper,25,-0.9572144037457,0.710751299204188,-5.82821348134077,5.602388236429941e-09
1241,Anna Brieden,Skipper,24,-0.9634251009565697,0.342604191889702,-12.1090783455702,9.45505784263638e-34
1242,Austin Teodorovic,Skipper,28,-0.9674973099329098,0.457489026597316,-9.07714276990681,1.11462353263366e-19
1243,Jacob Juros,Skipper,24,-0.9778645295771002,0.535919957093742,-7.76806382115292,7.969490691725551e-15
1244,Kurtis Johnston,Skipper,26,-0.9906366527019101,0.300695998609364,-13.8872235486026,7.57137630473658e-44
1245,Helen Coughlin,Skipper,28,-0.99083408563131,0.581783237990573,-7.17798264558388,7.07475379242989e-13
1246,Giovanni Perrotti,Skipper,27,-0.9943771263108796,1.0484619901583,-3.98638488156968,6.7087654563869e-05
1247,Toby Jennings,Skipper,28,-0.9954199085902995,0.320564960617153,-13.0413997858605,7.11388535508678e-39
1248,Keaton Rose,Skipper,24,-0.99574108490788,0.370752091772643,-11.2769073400896,1.70639859107712e-29
1249,Joseph Opferman,Skipper,27,-0.9982055469503295,0.488426887557754,-8.56505150243655,1.08027548508049e-17
1250,William Procter,Skipper,24,-0.9983299843580196,0.182412126739581,-22.9344723911213,2.1054603939346495e-116
1251,Shaynan Montenegro,Skipper,26,-1.0004214088315995,0.402644111954062,-10.3953272498513,2.60391553521033e-25
1252,Austin Latimer,Skipper,27,-1.00974456180071,0.235217838998011,-17.8342785556872,3.82960771464523e-71
1253,Tillie Jane LeRoy,Skipper,27,-1.0163856749497602,0.585159519753582,-7.18023279682046,6.95928167280624e-13
1254,Julia Oglevie,Skipper,26,-1.01768261697176,0.659428469410288,-6.37351693487987,1.84741866595351e-10
1255,Morgan Rathjen,Skipper,28,-1.01963810803475,0.496979613576451,-8.46077765229004,2.65600381984947e-17
1256,Delaynie Grove,Skipper,24,-1.0283007085845495,0.914437542679893,-4.60774674276047,4.07056026795181e-06
1257,Hayden Johansen,Skipper,27,-1.0369131406896002,0.319279209607975,-13.2238771388538,6.388414009240639e-40
1258,Julia Hudson,Skipper,24,-1.0381637352861701,0.250888040540729,-16.8336427130618,1.38323955635243e-63
1259,Judah Wong,Skipper,24,-1.0415088761452798,0.573157674093173,-7.37441888567438,1.65063439095387e-13
1260,Alexander Manthous,Skipper,24,-1.0426011517905702,0.518399128999692,-8.15548641083791,3.47777332981857e-16
1261,Alexander Sau Hang Ching,Skipper,28,-1.0458837264568,0.68523143849888,-6.17467236454058,6.63008149030484e-10
1262,Natalie Aramendia,Skipper,25,-1.04596616603984,0.232514454299303,-18.1974152056367,5.41010516887422e-74
1263,James Unger,Skipper,27,-1.0481214287923195,0.346376772078811,-12.2217125113278,2.38017285561489e-34
1264,Mitchell Powers,Skipper,25,-1.05989038883722,0.167102392914901,-25.4041023287782,2.27193086548791e-142
1265,Charlie Bullock,Skipper,25,-1.0649162116103397,0.406854541470114,-10.4462693138677,1.52402818940875e-25
1266,Sebastien Nordenson,Skipper,27,-1.0681853792836598,0.562917532267652,-7.55595808555828,4.15787736879384e-14
1267,Jack O'Connor,Skipper,26,-1.06884594109493,0.280742912259047,-15.1528022809932,7.26036924756042e-52
1268,Sadie Hoberman,Skipper,25,-1.0743820197974796,0.1662121696697,-25.6273528491856,7.562962517979521e-145
1269,Joaquin Marquez,Skipper,24,-1.0772994073000999,0.343475094754994,-12.4099108568475,2.30909729785396e-35
1270,Joseph Murphy,Skipper,28,-1.0809752858309696,0.611677002129058,-6.97454893863652,3.0685371766507097e-12
1271,Hunter Wheaton,Skipper,27,-1.0944605814103903,0.289045332263969,-14.8061774533644,1.3362639767260698e-49
1272,Maclain Walsworth,Skipper,28,-1.0993086014519995,0.318253070367866,-13.4625708297368,2.59720034977579e-41
1273,Zander West,Skipper,26,-1.10136199466745,0.408282467941526,-10.4990006463809,8.72994245956025e-26
1274,Ximena Greatorex,Skipper,25,-1.1083865726333095,0.384381458768774,-11.1701081694805,5.71112885849465e-29
1275,Ava Rotondo,Skipper,24,-1.1152146932574696,0.431053151304256,-9.97652048338389,1.931205617864e-23
1276,Bracklinn Williams,Skipper,25,-1.1159189073450198,0.202018832955039,-21.2906625812401,1.38555215376737e-100
1277,Kailyn Merkle,Skipper,26,-1.11728408770055,0.369189722858449,-11.6538454931661,2.19332942546208e-31
1278,Grace Kokkotos,Skipper,27,-1.1213534707537396,1.02138811065032,-4.21636919991986,2.48267178782474e-05
1279,Robert Caldwell,Skipper,25,-1.1330509800241901,0.383460661101331,-11.2612513309147,2.03843446902106e-29
1280,Jamie Kim,Skipper,26,-1.1358540185035095,0.792164619611125,-5.4547373256601,4.90452912462397e-08
1281,Brandon Stadtherr,Skipper,24,-1.14117816971665,0.274155090069628,-15.7807541299871,4.22114443771049e-56
1282,Mary Elliot,Skipper,25,-1.1429399396326603,1.10049669650923,-3.93289307775126,8.39295764723076e-05
1283,Danielle Bogacheva,Skipper,27,-1.14320060695955,0.238087407401061,-18.1798632458748,7.451937341644e-74
1284,John Hull,Skipper,26,-1.1474165780659198,0.442734730549227,-9.78602350181064,1.29280584179001e-22
1285,Nicholas Lorenzen,Skipper,27,-1.1479051444608799,0.266578882847392,-16.2544797184782,2.07623341972855e-59
1286,Patrick Gardiner,Skipper,26,-1.1512786914657203,0.406178826881769,-10.6762694277134,1.31448436726402e-26
1287,Harriss Thorne,Skipper,27,-1.1536207383972097,0.462146078314772,-9.38840951409876,6.09130841773218e-21
1288,Devyn Weed,Skipper,25,-1.1615092662091002,0.245196672312145,-17.7274231553689,2.5757207116283097e-70
1289,Robert Rennard,Skipper,24,-1.1654759763058702,0.835114947665085,-5.20966830808935,1.89178528047313e-07
1290,Ryan Ringel,Skipper,25,-1.1681610146347396,0.241243595176613,-18.045481835919,8.56145451716022e-73
1291,Olivia Fulghum,Skipper,24,-1.1734595597919601,0.726934199706523,-5.99594222105419,2.02308948973721e-09
1292,Matthew Straub,Skipper,27,-1.1809417848724801,0.537564148162455,-8.12207752312684,4.58270436902248e-16
1293,Jane Caroline Minchew,Skipper,25,-1.1864124412128798,0.583716908377935,-7.48926111035153,6.92624262368528e-14
1294,Sailor Mohrman,Skipper,25,-1.1870568408040296,0.621507985521732,-7.03490999764117,1.9938966466378698e-12
1295,Jasmine Chen,Skipper,25,-1.1897975194479495,0.650172604189288,-6.72897226277294,1.70865619147655e-11
1296,Marc Hauenstein,Skipper,27,-1.1910242028335802,0.446930360450421,-9.79172705693968,1.2219066322198001e-22
1297,Ella Beck,Skipper,26,-1.1952562772140696,0.296223925297786,-14.7876380105595,1.76023232379125e-49
1298,Henrique Oliveira,Skipper,27,-1.19926012873723,0.582985028752135,-7.52070089737754,5.44833639663098e-14
1299,Elliot Tindall,Skipper,24,-1.2021906973972203,0.436495858502424,-10.051381959514,9.05880143590054e-24
1300,James Mercer,Skipper,27,-1.2103452130311898,1.10253388931769,-3.98676281588771,6.69809249238625e-05
1301,Nikolas Krause,Skipper,28,-1.2140497612349397,0.898454049520568,-4.8964614982136,9.75777556453735e-07
1302,Renee Chien,Skipper,25,-1.2149466293625495,0.580958056262471,-7.57394183984123,3.62066559665121e-14
1303,Eric Johnson,Skipper,27,-1.2187710136820802,0.330850316432442,-13.3110554686078,1.9964133606775797e-40
1304,Sydney Krahulik,Skipper,27,-1.22216145033468,0.573606901767625,-7.68358493754103,1.54697316247643e-14
1305,Roy An,Skipper,25,-1.2270083740334603,0.49124664576924,-8.98164763503073,2.6674189285331e-19
1306,Evelyn Walsh,Skipper,26,-1.2278266141440697,0.195476335639009,-22.5757378757617,7.50467011775043e-113
1307,Katie Barlow,Skipper,25,-1.2304535263007197,0.475377894949934,-9.28871424895008,1.5616330348549e-20
1308,Gray Dinsel,Skipper,25,-1.2382468953095702,0.232925809937226,-18.990779925412,2.03286798033721e-80
1309,Dexter Gormley,Skipper,24,-1.2417301160218597,0.33258605394968,-13.3106183004542,2.0081297319726292e-40
1310,Cecilia Dietsch,Skipper,26,-1.2466595972240095,0.306818473880838,-14.4445523156532,2.71314414660081e-47
1311,Erin McDonagh,Skipper,28,-1.2531194236029397,0.481849168883769,-9.21100545641941,3.23084222749119e-20
1312,Tessa Greene,Skipper,26,-1.2540370749499803,0.579748621575842,-7.65716865878888,1.9007694337427e-14
1313,Joshua Hacker,Skipper,28,-1.2545909820342795,0.578938846877012,-7.66883567433863,1.73564623146608e-14
1314,Jack Rutherford,Skipper,25,-1.2547745290727401,0.199095471007551,-22.3007103414269,3.63681652134644e-110
1315,Addison Dunn,Skipper,28,-1.25693162290044,0.422817560505334,-10.5060147401352,8.10464172541467e-26
1316,Sunny Odom,Skipper,27,-1.2628927765416198,0.638656090869495,-6.96476357196001,3.2895572408689297e-12
1317,Brian Zagalsky,Skipper,25,-1.2644285268670399,0.226088050017067,-19.6809359304385,3.14147170637211e-86
1318,Joseph Mowrey,Skipper,25,-1.2652573072946995,0.246960899597014,-18.0208819076764,1.33596765913268e-72
1319,Ethan Baker,Skipper,24,-1.2654084389926195,0.394413283623091,-11.2841137049591,1.57218193489047e-29
1320,Kathleen Hanson,Skipper,25,-1.2728128891960195,0.240557954448426,-18.5319533481002,1.1406986673885e-76
1321,Ava Bergan,Skipper,27,-1.27850751162388,0.357687590137899,-12.4793354168637,9.67911435985428e-36
1322,Lucia Marquez,Skipper,24,-1.2785340591428702,0.442053166783628,-10.0977219364302,5.65403286589798e-24
1323,Anish Jayewardene,Skipper,24,-1.2818308411278303,0.342346097081233,-13.0482771072004,6.50007572991501e-39
1324,Sofia Brown Patrico,Skipper,28,-1.2892757027577502,0.699885928002026,-6.39314411662441,1.62508959331085e-10
1325,Patrick McKeever,Skipper,24,-1.29385248730051,0.480491131211307,-9.32181282132213,1.14369237784923e-20
1326,Gabrielle Ahitow,Skipper,28,-1.2965094341503396,0.579098069272154,-7.73911289315788,1.00112859915059e-14
1327,Sara Beth Bouchard,Skipper,24,-1.30360996543696,0.754292898198419,-5.95101170422631,2.6649002537185e-09
1328,Elizabeth van der Voort,Skipper,25,-1.3042020107312502,0.583153262646572,-7.69848717044516,1.37686555085868e-14
1329,Viola Phillips Frank,Skipper,26,-1.3125568998825394,0.359861741324677,-12.4985578724835,7.60177791952272e-36
1330,Sawyer Barnard,Skipper,25,-1.3158497580510997,0.347347698706347,-12.9583287149197,2.10790128284127e-38
1331,Garrett Szlachta,Skipper,25,-1.3165418562877602,0.279113985168609,-16.1286714233432,1.60434675599649e-58
1332,Reid Kwiatkowski,Skipper,26,-1.31857903277159,0.266329619775555,-16.9105296539066,3.76310593981718e-64
1333,Ryan Curtis,Skipper,26,-1.3219244791874698,0.350998896584996,-12.8408391684293,9.68192568146994e-38
1334,Duncan Hathaway,Skipper,24,-1.3227768870978802,0.359118695897074,-12.5528769143963,3.83325448936396e-36
1335,Tanner Cummings,Skipper,24,-1.3304955113402896,0.388097547015226,-11.6354546588251,2.72136165666841e-31
1336,Jack LeFevre,Skipper,24,-1.3390005568635996,0.429233107171062,-10.5401852313717,5.63877264441413e-26
1337,Kaan Akdogan,Skipper,24,-1.3397894847821195,0.653702417973949,-6.9220875745928,4.45035965911369e-12
1338,John Hinchey,Skipper,27,-1.3415114515490498,0.54828353416266,-8.25614316253153,1.50455147868769e-16
